severity	item	message
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_P4b	identity=68.103; reciprocal_min_coverage=0.070; retained_hsp_aligned_bp=116
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S13a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S13d	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S13e	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S13f	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S8a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S8b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S8c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K65PH164 vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_K69PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_K6PH25C3	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_K71PH129C1	identity=89.579; reciprocal_min_coverage=79.519; retained_hsp_aligned_bp=34842
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_K72PH164C2	identity=83.130; reciprocal_min_coverage=77.352; retained_hsp_aligned_bp=33972
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_K74PH129C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_K7PH164C4	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_K82P1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_K8PH128	identity=78.218; reciprocal_min_coverage=0.231; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_M12a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_M5a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_M5b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_P4a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_P4b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S13a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S13d	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S13e	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S13f	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S8a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S8b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S8c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K66PH128C1 vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_K6PH25C3	identity=83.385; reciprocal_min_coverage=80.988; retained_hsp_aligned_bp=41534
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_K71PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_K72PH164C2	identity=65.589; reciprocal_min_coverage=0.871; retained_hsp_aligned_bp=433
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_K74PH129C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_K7PH164C4	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_K82P1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_K8PH128	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_M12a	identity=70.342; reciprocal_min_coverage=0.533; retained_hsp_aligned_bp=263
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_M5a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_M5b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_P4a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_P4b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S13a	identity=68.402; reciprocal_min_coverage=0.551; retained_hsp_aligned_bp=269
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S13d	identity=68.750; reciprocal_min_coverage=0.230; retained_hsp_aligned_bp=112
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S13e	identity=68.750; reciprocal_min_coverage=0.230; retained_hsp_aligned_bp=112
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S13f	identity=68.667; reciprocal_min_coverage=0.273; retained_hsp_aligned_bp=150
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S8a	identity=66.731; reciprocal_min_coverage=1.047; retained_hsp_aligned_bp=517
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S8b	identity=72.441; reciprocal_min_coverage=0.258; retained_hsp_aligned_bp=127
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S8c	identity=69.508; reciprocal_min_coverage=0.623; retained_hsp_aligned_bp=305
info	phagehostlearn_2024_phage_K69PH164C2 vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_K71PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_K72PH164C2	identity=71.512; reciprocal_min_coverage=0.331; retained_hsp_aligned_bp=172
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_K74PH129C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_K7PH164C4	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_K82P1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_K8PH128	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_M12a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_M5a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_M5b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_P4a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_P4b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S13a	identity=65.795; reciprocal_min_coverage=0.978; retained_hsp_aligned_bp=497
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S13d	identity=69.421; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=121
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S13e	identity=66.476; reciprocal_min_coverage=0.681; retained_hsp_aligned_bp=349
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S13f	identity=68.354; reciprocal_min_coverage=0.285; retained_hsp_aligned_bp=158
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S8a	identity=66.921; reciprocal_min_coverage=0.765; retained_hsp_aligned_bp=393
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S8b	identity=71.292; reciprocal_min_coverage=0.411; retained_hsp_aligned_bp=209
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S8c	identity=71.861; reciprocal_min_coverage=2.241; retained_hsp_aligned_bp=1155
info	phagehostlearn_2024_phage_K6PH25C3 vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_K72PH164C2	identity=84.234; reciprocal_min_coverage=84.889; retained_hsp_aligned_bp=37034
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_K74PH129C2	identity=72.093; reciprocal_min_coverage=0.296; retained_hsp_aligned_bp=129
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_K7PH164C4	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_K82P1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_K8PH128	identity=66.990; reciprocal_min_coverage=0.453; retained_hsp_aligned_bp=206
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_M12a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_M5a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_M5b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_P4a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_P4b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S13a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S13d	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S13e	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S13f	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S8a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S8b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S8c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K71PH129C1 vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_K74PH129C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_K7PH164C4	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_K82P1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_K8PH128	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_M12a	identity=67.886; reciprocal_min_coverage=1.001; retained_hsp_aligned_bp=492
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_M5a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_M5b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_P4a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_P4b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S13a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S13d	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S13e	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S13f	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S8a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S8b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S8c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K72PH164C2 vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_K7PH164C4	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_K82P1	identity=91.598; reciprocal_min_coverage=83.885; retained_hsp_aligned_bp=35374
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_K8PH128	identity=92.280; reciprocal_min_coverage=84.239; retained_hsp_aligned_bp=35351
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_M12a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_M5a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_M5b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_P4a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_P4b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S13a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S13d	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S13e	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S13f	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S8a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S8b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S8c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K74PH129C2 vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K7PH164C4 vs phagehostlearn_2024_phage_K82P1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K7PH164C4 vs phagehostlearn_2024_phage_K8PH128	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K7PH164C4 vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K7PH164C4 vs phagehostlearn_2024_phage_M12a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K7PH164C4 vs phagehostlearn_2024_phage_M5a	identity=70.803; reciprocal_min_coverage=0.095; retained_hsp_aligned_bp=137
info	phagehostlearn_2024_phage_K7PH164C4 vs phagehostlearn_2024_phage_M5b	identity=71.654; reciprocal_min_coverage=0.087; retained_hsp_aligned_bp=127
