genome_id_1	genome_id_2	identity_percent	coverage_percent	method	evidence_source	notes	aligned_fragments	total_fragments
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_P4a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_P4b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S10a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S11a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S13a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S13b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S13c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S13d	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S13e	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S13f	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S6a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S8a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S8b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S8c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K43PH164C1	phagehostlearn_2024_phage_S9a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K46PH129	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K48PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K49PH164C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K50PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K51PH129C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K52PH129C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K53PH164C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K54lambda1	95.992200	89.361702	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	42	47
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K54lambda2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K56PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K57lambda1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K58PH129C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K60PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K61PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K62PH164C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K63PH128	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K65PH164	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K66PH128C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K69PH164C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K6PH25C3	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K71PH129C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K72PH164C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K74PH129C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K7PH164C4	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K82P1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K8PH128	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_K9PH25C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_M12a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_M5a	95.993600	93.617021	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	44	47
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_M5b	96.426900	89.583333	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	43	48
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_P4a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_P4b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S10a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S11a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S13a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S13b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S13c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S13d	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S13e	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S13f	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S6a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S8a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S8b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S8c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K45PH128C2	phagehostlearn_2024_phage_S9a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K48PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K49PH164C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K50PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K51PH129C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K52PH129C1	92.485100	93.750000	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	15	16
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K53PH164C2	92.139200	87.500000	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	14	16
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K54lambda1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K54lambda2	93.001900	93.750000	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	15	16
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K56PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K57lambda1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K58PH129C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K60PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K61PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K62PH164C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K63PH128	88.561100	81.250000	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	13	16
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K65PH164	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K66PH128C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K69PH164C2	93.156800	87.500000	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	14	16
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K6PH25C3	86.820900	87.500000	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	14	16
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K71PH129C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K72PH164C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K74PH129C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K7PH164C4	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K82P1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K8PH128	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_K9PH25C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_M12a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_M5a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_M5b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_P4a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_P4b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_K46PH129	phagehostlearn_2024_phage_S10a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
